t,real_gdp,unemployment_rate,policy_rate,gov_deficit,gov_debt,benefit_paid,total_credit,price_index,energy_bought,e_capacity_utilization,energy_unfilled
0,452.7921618259811,0.8508643156288009,0.000134,319.9621153508619,5097.462115349848,285.25011161215684,11818.692190093583,1.1999999999999997,328.15535114999994,0.042755334053262005,0.0
1,865.6028209973211,0.7020310049846283,0.0001254778679697095,545.3001145462273,5643.257703213709,288.9562281969567,14155.941803695843,1.2,312.866426250431,0.0582597150543836,0.0
2,1149.3505673461038,0.5899183836412554,0.00011860315466388049,435.19904653948885,6079.005274401927,286.9176119746552,15346.626793381722,1.2,299.13415372491295,0.06667567370592495,0.0
3,1366.4362654790411,0.4979428106259962,0.00011297385517382178,435.96637796159814,6515.563763875524,285.78239823043236,16187.557298987476,1.2000000000000002,286.1255490350711,0.07307843944449786,0.0
4,1548.8429105636615,0.4201851502476912,0.0001083638058459743,352.52915796481295,6868.7502473720015,285.7474434520067,16813.210607672718,1.2,273.5918475751563,0.0805631189010126,0.0
5,1675.779355369912,0.36289529100829565,0.00010461519426561399,330.37445396261205,7199.828452761832,285.72514871275564,17263.24135034513,1.2023417159944425,263.21292269885066,0.09177799040192468,0.0
6,1821.226877644272,0.3044150180869307,0.00010153784988074606,319.04313170327526,7519.5979606797655,285.65577765221605,17618.119083147154,1.2025456387411981,251.71733575969614,0.09995846698574187,0.0
7,1926.3417158686243,0.2616397686007955,9.91051335704471e-05,298.92707110694414,7819.290014009118,285.61845349271135,17927.26838173783,1.2040994026196072,241.83785535882276,0.10823771460542009,0.0
8,2010.2679257530074,0.22393347430748356,9.719790217616125e-05,285.06578056467737,8105.15501014552,285.6045092570192,18182.74027493019,1.2039263579629926,232.7148394670533,0.1113372292243907,0.0
9,2107.298569711482,0.18133136767993907,9.570899685690036e-05,265.4162550350503,8371.401869278501,285.5891096114079,18392.21151636454,1.2037316847306694,224.26952362086342,0.11880609998054625,0.0
10,2164.9580671222852,0.15253193738572668,9.467996126674076e-05,248.46912170329733,8620.728859803,285.6172213055129,18567.221576938966,1.2072726859612177,216.5139649415625,0.11882657818696907,0.0
