t,real_gdp,unemployment_rate,policy_rate,gov_deficit,gov_debt,benefit_paid,total_credit,price_index,energy_bought,e_capacity_utilization,energy_unfilled
0,116.9935042291531,0.8547059637172626,0.000134,211.3013534807589,4988.8013534808415,35.59999999999997,913.574933382918,1.1999999999999997,34.63693739999999,0.0711843662806987,0.0
1,221.96155053625483,0.7103349951082073,0.00012543699283404827,196.1660888645881,5185.12950635483,35.652817850599604,1067.7202715792623,1.1999999999999995,33.30333012536535,0.18564989453317388,0.0
2,273.4254741452596,0.6308297558475194,0.00011847423581617185,185.0678765345574,5370.380701463754,35.73505587198728,1077.1265186411815,1.2,31.95525657609178,0.21477751722223862,0.0
3,309.20476380005533,0.5713424143025964,0.00011240939934126135,177.5444907625848,5548.114021253368,35.63027987385096,1077.4278047154503,1.1999999999999997,30.733476428474948,0.23141602343870732,0.0
4,341.43823074749406,0.5159465789259617,0.0001070226705525911,161.49362556487606,5709.803393234611,35.62425657231651,1077.9094601778118,1.1999999999999997,29.72663999200025,0.23143467784853813,0.0
5,391.98275277233955,0.4314107824936718,0.00010226538894619929,159.94052223207174,5869.946254485417,35.620564134615435,1078.5687276485562,1.1999999999999997,28.588601256160995,0.23145842104936556,0.0
6,416.3830853583264,0.387004231750291,9.844258621900544e-05,152.91784863957338,6023.073466867392,35.623987211538406,1078.9838712222695,1.2,27.533525440176273,0.23149603732103216,0.0
7,466.76908946065635,0.30666380046002095,9.512055378656393e-05,142.84736540044912,6166.138118876608,35.62741028846152,1079.3108264535572,1.2000000000000002,26.577988140455858,0.26364921192297136,0.0
8,479.8746501167981,0.289833903960628,9.267770179333629e-05,139.30881132021236,6305.672250534624,35.63083336538464,1079.5259090090624,1.1999999999999997,25.722742477081425,0.2636476686411534,0.0
9,499.9780566063875,0.2522114114434397,9.043160687037703e-05,133.71104091660283,6439.616321932352,35.63083336538464,1079.7225721982632,1.2,24.89710365977641,0.26366538618849966,0.0
10,514.0860454129667,0.2323799113477476,8.860116959041361e-05,130.57035672283598,6570.427459464114,35.63083336538464,1079.8639652381655,1.1999999999999997,24.14034279223176,0.2971214343033289,0.0
11,533.1212010911767,0.18704866095061845,8.699456995963442e-05,124.88780943080954,6695.563657307748,35.63083336538464,1079.987049391098,1.1999999999999997,23.427677330084776,0.2971101026045597,0.0
12,544.6771821934965,0.1605546915943038,8.588142396116117e-05,120.62725902756449,6816.446673384987,35.64110259615388,1080.0707467421737,1.2000000000000002,22.767892718271366,0.2971081297385952,0.0
13,561.8271292691701,0.1323575000505277,8.505755520229284e-05,117.13958376120189,6933.849132902709,35.64110259615388,1080.1311963051858,1.2,22.160013136472735,0.297145800113272,0.0
14,571.3169883801276,0.11406140444420099,8.453888704934416e-05,114.3444935823595,7048.463438087369,35.6479744230769,1080.1673506037112,1.2,21.59753622087359,0.29713023546801,0.0
15,579.3506937762036,0.09834210225762519,8.421774107430871e-05,110.88156874721491,7159.621731183681,35.6479744230769,1080.185229442806,1.2000000000000002,21.07159675252458,0.33078494657341057,0.0
16,584.1395947720061,0.08881698930008808,8.406519172520805e-05,110.40502266498613,7270.310310468105,35.6479744230769,1080.189663514566,1.2001511798014688,10.415718366974254,0.3307822581306972,16.838806325255593
17,586.0564191452548,0.08271874951279579,8.401479813996869e-05,109.6309582841112,7380.231714153679,35.65139750000001,1080.1904376997334,1.2000810023541226,8.193864704890398,0.34169432224437407,21.794517514562905
18,590.9055514817834,0.07619496970100315,8.402858122966392e-05,108.32546641615733,7488.854023408763,35.65482057692313,1080.1904376997334,1.2,8.84784818627168,0.34169221967801366,21.90884708298584
19,594.1337090171554,0.06825390401569442,8.411059824969747e-05,106.10960787956657,7597.522279138289,35.66166673076921,1080.1904376997334,1.2059053036392378,9.498042989224796,0.34169029594655626,21.996742564125647
20,594.3750996262877,0.06359126733902276,8.437667376256033e-05,105.7391934480107,7703.570651070232,35.66166673076921,1080.1904376997334,1.2059525761962528,8.707017861689726,0.3416868946729515,22.09133986769133
21,596.0107965537418,0.06109770448866203,8.468924768232848e-05,104.56417442929639,7808.768762806654,35.66166673076921,1080.1904376997334,1.2059528738100325,7.974448520574619,0.34168356650875825,22.230187834869213
22,596.1735050233074,0.06098587950220402,8.502488974635701e-05,104.53934650472341,7916.422452909129,35.66508980769233,1080.1904376997334,1.2057404805407943,7.858352762044212,0.3416798103437449,22.412919317778453
23,594.3835384655941,0.06296174790355058,8.535808501270272e-05,105.1627981131502,8024.959155858886,35.66508980769233,1082.602245224262,1.2063243203609548,9.375615189754551,0.3416758816717914,22.608507862552116
24,595.3663858778189,0.06113893827790806,8.566867492735921e-05,104.41031752460604,8135.45584505081,35.66508980769233,1093.0416218156258,1.2058348314163756,7.976229952165628,0.3416716133017059,22.68369994462345
25,601.6222252516687,0.04703786025554635,8.599524682842405e-05,102.86791039140506,8247.00970546373,35.66851288461536,1102.994419090712,1.2071609948664093,10.284069086845285,0.37727884212085006,21.28275164914812
26,604.9944814033448,0.043518336935945645,8.646840184017957e-05,102.03802517332417,8363.560922238523,35.66851288461536,1111.5891684678586,1.206852359434838,9.448160680182683,0.3772728050489907,21.323992959872342
27,605.8951497023348,0.041255124882974226,8.697452385830597e-05,101.34701632159822,8482.367748788849,35.66851288461536,1119.9851458964945,1.2055934007277533,9.17713285872233,0.37726693527116795,21.41434059715339
28,606.310037199118,0.041072852362234125,8.750008189706743e-05,23.538118165397577,8525.797244022402,35.271127692307694,1128.5622122807188,1.2068092494176068,9.411201380597664,0.3772609648499992,21.464493172080896
29,609.0037267052626,0.034281172809063065,8.802250663635217e-05,99.16324703875652,8647.069289889567,35.27451230769234,1135.6593042618465,1.2066256807247384,10.911925646939588,0.39120770999918886,20.95481650891614
30,609.1526691851844,0.034065676745703044,8.86121480290935e-05,99.22367803475862,8770.063448915824,35.27451230769234,1141.7828002392714,1.2057834118606208,9.144760531434015,0.39120131327738916,21.040684401319123
31,602.916913877146,0.045203140057757274,8.91985266815326e-05,100.49396724153625,8894.336049473892,35.281306923076905,1150.790746191728,1.2057751008279092,10.253918124958227,0.3911947370611321,21.08449369797665
32,608.1272067821972,0.03571170009703406,8.966087394399465e-05,99.23867810887253,9017.087675157261,35.281306923076905,1168.435136330006,1.2073302225793532,11.013097252380641,0.3911880324172744,21.34357234838767
