t,real_gdp,unemployment_rate,policy_rate,gov_deficit,gov_debt,benefit_paid,total_credit,price_index,energy_bought,e_capacity_utilization,energy_unfilled
0,390.6777155333652,0.8678548103664455,0.000134,277.2201140695398,5054.720114069256,126.80000000000052,11214.938506287153,1.2,246.69239242499995,0.02122577714529174,0.0
1,731.7206936223791,0.7422611582511103,0.00012529708910570097,615.5475419923941,5670.759298749946,135.4782764519168,13427.79521301081,1.2000000000000002,235.31927483956588,0.03945452094988752,0.0
2,1061.1140445308413,0.6086919001128777,0.00011799570063640306,496.63552630479984,6167.946905593957,131.3532848486845,14641.331357202336,1.1999999999999997,224.7361705531315,0.07818339259138299,0.0
3,1273.1191203075437,0.5168668130051861,0.0001121700474706124,507.5525473210903,6676.099816470324,129.79367488877668,15539.404773316859,1.2,215.15744630113525,0.07819767380202657,0.0
4,1454.4210722217779,0.43680649759696843,0.00010736475895862385,479.24560246596207,7155.9972529812185,128.89208508365502,16040.65112435647,1.1999999999999995,205.63816024243715,0.09379965007350964,0.0
5,1631.5978590515867,0.3556890040364621,0.00010348754674137919,457.0274375790246,7613.72443970699,128.2248610173907,16292.853910223836,1.2012075979464165,197.1531504461182,0.09382274527607833,0.0
6,1754.9359654761192,0.29781397767787954,0.00010050118324565408,366.42345291292645,7980.891444277529,127.49190836058456,16541.15189054541,1.2020643211738438,189.27222763411694,0.09384359595127577,0.0
7,1856.3084623650261,0.2486005883722,9.818895144528194e-05,508.8630848593359,8490.534234980256,127.23729589278433,16721.883638862426,1.2024661665344565,181.94279667311753,0.11149022321044064,0.0
8,1940.4509096965585,0.2058555860433079,9.641691041191428e-05,353.5197137719556,8844.883616932177,126.76106681033332,16885.315118408173,1.2013362870684337,175.325393883032,0.11950142633060337,0.0
9,2006.9400935637198,0.17252747727178064,9.515027804534948e-05,491.744768616615,9337.492815817428,126.60631560119748,17039.069076065123,1.201804872871988,169.3235792372494,0.11951675113052239,0.0
10,2047.234267068174,0.1503596558363114,9.420865953954058e-05,390.0196779602977,9728.424537532292,126.71589365547216,17143.530250306365,1.2017622944008832,163.26917303092435,0.1195394345079072,0.0
11,2106.3302991684777,0.12041564335294752,9.354711389596805e-05,321.5664091315582,10050.940964173233,126.65315140743738,17239.143633689313,1.2018853102939566,157.6349894531525,0.11955844194381425,0.0
12,2144.83869184271,0.10053890769329377,9.317001048017793e-05,279.26153617085265,10331.184313545938,126.99385305871046,17315.9222864518,1.2023265870849185,110.88939912403406,0.11957122308059336,61.471379467414465
13,2184.124920097027,0.08106023614024616,9.300603284020092e-05,254.73493887840297,10586.928829790791,127.93163036042418,17384.604760019134,1.2027823361053278,20.679036897928494,0.11957737991247662,186.478762077667
14,2196.6120289325995,0.07440509734580047,9.306719264503813e-05,185.4583780758157,10773.421124266853,128.4801865991067,17442.435073150325,1.2026652284934294,22.780271058743534,0.1196179872700653,187.99007138155375
15,2218.3870836460146,0.0644379399082029,9.317994514788042e-05,166.1218345327856,10940.594311934454,128.10977886583777,17489.52737923273,1.202725279559273,20.5666776546662,0.11961670637192015,188.9699074190815
16,2233.087525264134,0.057585285863382185,9.339685791572697e-05,146.46822290180506,11088.130332986435,127.98143754840785,17523.72356888483,1.2025565078554608,22.845054604117994,0.1196331163573517,190.41372374627255
17,2258.20733184115,0.04576301356318657,9.368400879029463e-05,126.4873330459152,11215.700429774808,127.91978925314032,17553.500156038273,1.2045685719981076,19.81451387402757,0.1196548952169343,191.50483569802086
18,2266.3472778217306,0.04251438719666223,9.411330445514622e-05,108.78726242826855,11325.58289456551,127.90593287990593,17572.47781270022,1.2059163310795942,21.390078191711332,0.12264768068879912,192.19183464929776
19,2275.190990850046,0.03917363580894362,9.45728591656667e-05,101.44911691150793,11428.139067220174,128.01609112125996,17589.560544004158,1.2042299902973133,26.772318180430243,0.1365012704228409,190.03828896269414
20,2286.846460200838,0.035075825573236075,9.50634346591095e-05,93.26394525665586,11522.521048612447,128.0018418427586,17605.406051208436,1.2056104487649615,24.162947100269086,0.13565704221019015,191.3970090591277
21,2291.8780535810906,0.033480371796326014,9.561372076536991e-05,81.54070104862893,11605.190529817202,128.16847210838682,17624.017155686484,1.2053142716936025,23.527843144025397,0.1325050275253557,193.49883874197147
22,2310.098997514591,0.025353378399105786,9.61757595726015e-05,74.23911484288448,11680.567190666825,128.1375054894984,17644.024868505006,1.2067915044258188,25.263949445841348,0.12939494351301178,195.692073131172
23,2300.6601579416356,0.030888063824726086,9.681897328084931e-05,67.39940612170574,11749.112420041725,128.09055885283274,17671.48186815837,1.207040582647453,23.627197911008242,0.12941978361412243,196.79511134167512
24,2292.4222194859276,0.035808398566964605,9.739749625997756e-05,73.6025273116677,11823.868324923207,128.11951211917733,17720.3105205607,1.205707025127991,23.454248879933527,0.12942228261483057,198.01129344275276
25,2308.0368797103047,0.028462841957314744,9.791817138838996e-05,75.78340343532199,11900.813604098335,128.00607223221596,17770.7968180523,1.2078594348896188,23.166258343930817,0.12946628593213405,199.66262503577983
26,2292.263925691682,0.036487126438726314,9.855113025368682e-05,73.9444861052853,11975.926700073192,127.98422937140745,17825.773495067162,1.2091047988952954,22.05886571415561,0.12946406902268187,200.19592699670864
27,2296.2506053879247,0.03701416159049986,9.914160098800089e-05,53.514101566543104,12030.616767022922,127.74273405537284,17873.184709818473,1.2083199521546206,23.812573768984205,0.12948262921746634,202.00221891486717
28,2282.596620107102,0.04364346061786284,9.974017576390368e-05,106.62775790178574,12138.413900874439,127.73194921970799,17934.031218211647,1.2083472019570707,22.75412853757346,0.1295034933214209,202.83123483109307
29,2283.9364880615262,0.043928435721894865,0.00010026289273671753,70.97798574787407,12210.57026720804,127.90940568469995,17994.698938899513,1.2091048544189362,23.351367630962294,0.12950776249980261,206.85699280132508
30,2294.269449129551,0.03975119514214853,0.00010079367302724527,103.20178104452748,12314.957672030072,127.96822045116537,18062.0365097739,1.2091557088086602,23.296807883029512,0.12951597502353954,208.00910169510507
31,2315.318755799589,0.029641753705529572,0.00010136368177221069,116.55974428792666,12432.711828786129,127.89955684764516,18127.89232859371,1.211548910413493,24.46726347120849,0.12953150822270515,209.69322475318006
32,2318.1022723378705,0.028086231803627015,0.0001020572030113116,75.06551823784048,12508.981762761303,127.92691196383977,18229.29975956447,1.2121331784760947,25.2290209700296,0.12953798084816853,211.39205275585053
33,2319.2108906663107,0.029498146600741793,0.00010274613667053721,68.28655548158105,12578.480738571032,127.91237040652366,18334.21848497327,1.210426215031689,24.0120653521072,0.12954591363200033,214.17867346351736
34,2323.426820897011,0.026891777698156205,0.00010341345138100123,66.78055087317284,12646.480603926579,127.90333126552764,18448.411617087877,1.2104176068971129,25.936639013368612,0.12955373426874078,215.70655659553742
35,2318.0087274676894,0.023503177793982366,0.00010410207422043211,59.14331733529099,12706.849614407834,128.32124208534833,18548.20875265516,1.2118358363563906,23.31546015701779,0.12956145003036432,218.63595318074016
36,2316.2419406086847,0.022161002706526545,0.00010482017269283889,60.37220092705479,12768.453496154267,128.33411990271762,18682.92985643647,1.2100602797827111,23.085956736852445,0.1295690512819712,220.87384686866102
37,2314.364503776082,0.024173546289080305,0.00010554575509536275,54.97859720811806,12824.66976190507,128.36985966683554,18826.318344499992,1.2110701532048085,25.00341470303567,0.12957654770823093,222.92706813425855
38,2300.5917487460574,0.030185622705243498,0.00010624307648311102,39.955515988977254,12865.868600570751,128.30445088094322,18976.404544873687,1.2105376351521975,24.260327322590626,0.12959133250584848,225.0726885332803
39,2298.665312499844,0.02999236504410019,0.00010686980164524514,67.41768266441761,12934.534210677435,128.29895690570427,19118.110958083336,1.209692717006431,23.272179773336738,0.1295972145805074,228.14896545864912
40,2292.246762695879,0.03294815882410673,0.00010749248449159442,70.30085094331525,13006.088909771104,128.3449611553771,19249.877804906693,1.2112974572130146,22.401079929794307,0.12960441258486768,230.6985031742957
41,2299.2853783611563,0.02968782434551165,0.00010810583276210016,90.86886122982901,13098.218197218974,128.36437864336463,19389.64138761556,1.2118673451446444,22.580000222450153,0.12962107541911494,233.74216423157515
42,2307.1708119587197,0.025667976990416008,0.00010874770189001586,89.46324702575816,13188.949960046551,128.48634054111102,19517.24274225509,1.211964214639018,24.624807545483666,0.1296247034652353,235.7244655955127
43,2305.7658300758394,0.025875487321194157,0.00010942595625137958,67.77183603698211,13257.998865050471,128.5083510367905,19650.43530692921,1.2131047695544552,24.220438304909152,0.12963136941058714,237.6240156427389
44,2288.7372542114017,0.02336467392335506,0.00011009534894974912,59.112282113935294,13318.39559783053,128.45284126618782,19782.94207090928,1.211830908972014,23.852162786632512,0.12963789459691394,239.9302143259589
45,2282.1412141974174,0.02449579040634553,0.0001107848778720356,52.53480891707966,13372.221278099898,128.5247664637014,19905.653293007243,1.2125075719728415,26.561752233679353,0.12964426624144818,242.61900500464128
46,2289.7400760364585,0.017328445708893914,0.00011145564850681138,46.131386598626136,13419.64920036735,128.51595184811373,20037.89055002979,1.2160672389872638,25.28674704389287,0.1296504869453667,244.44583814784718
47,2290.9373017987,0.015840193333035324,0.00011219610661983679,49.2088656516039,13476.962762850482,128.42768080762488,20167.513392700686,1.2135801246893796,26.549417667072415,0.13600761921372326,245.2894831852965
48,2308.253218714276,0.016633154675212758,0.00011294530198520014,-27.084162111308956,13479.031501207637,128.00834108639575,20278.785618942682,1.2144214423723665,24.162045518939784,0.13601396218426628,247.1564662933023
49,2311.839322235694,0.01866110151550493,0.00011367890345232039,86.88895119916788,13592.318856658945,128.0483935312384,20398.044014575906,1.2124156240180406,27.783070991180185,0.1360202949440282,249.5787850215173
50,2269.2130124585196,0.01942353267333763,0.00011438364183944771,63.270112904701364,13663.94014854705,128.12164006654072,20510.014783843166,1.2130286085721702,26.27078678268613,0.1360264499418262,252.57396623197081
51,2253.0654767614806,0.018166659299558297,0.00011507346171194297,42.7914880258549,13731.439624428844,128.12508143569787,20613.74978231538,1.214164403715497,25.40016614456389,0.1360323096515748,254.2147165062379
52,2271.3862151555136,0.022663538012041462,0.00011576996888836721,52.99763791771284,13820.977979127474,128.12978067290743,20708.929616226706,1.214116982670519,26.571266561947986,0.13603809661522082,254.86080353454264
53,2258.7586889132804,0.025015772224296406,0.00011641189800563214,50.13912435231288,13912.307450991862,128.16710834970146,20806.42811721869,1.214068850743771,26.750754815024475,0.1360438080391944,257.35374492694854
54,2196.70709435639,0.021712165230707403,0.00011702248869714579,58.38043321585485,13973.20648648751,128.21102564447744,20905.83439541615,1.2124215173436017,27.09942081974794,0.13786275948539273,258.6102876477001
55,2174.799837245574,0.016428518017580718,0.00011766216167835904,48.37680564799689,14022.93754361536,128.2552350146139,21012.918473750484,1.2152239258892061,28.17177925830849,0.13786793040307815,261.028398728946
56,2171.503446428338,0.017174825979393793,0.00011840165645405092,42.28455747504614,14066.581932336565,128.30729544765603,21102.473645869824,1.2146025125592357,27.039122790263153,0.13787254603195206,263.35734016408566
57,2151.4150485939945,0.015266585959735512,0.00011912607914277901,51.040071018376864,14118.986564341903,128.41721181339568,21183.42458564151,1.2163135119756765,26.763170485253866,0.13787708840427768,265.75911089541165
58,2152.3153401098166,0.01447466472780623,0.00011986379272572708,41.402882802098645,14161.758969022132,128.46782929063085,21268.042339582906,1.2147523701086316,25.384525768875072,0.13788141994100503,267.6318472534361
59,2172.0426426408617,0.018908934622619333,0.00012060282416581656,32.306053043942256,14211.246106586712,128.36473246401505,21345.164993475773,1.2157156519075514,26.364191697745056,0.13788554654503796,268.2109512531482
60,2183.0153007498484,0.029105852811443844,0.00012128756184911379,44.50810440910885,14311.254674755393,128.31325337329028,21417.72940641639,1.217525019987572,28.87728490223404,0.13788960361657643,269.2119353924834
61,2170.382765216591,0.02214133948535235,0.00012185710951843517,58.64644567674844,14433.810741257566,128.34965173806353,21496.001754951332,1.2161236762794032,26.590882160384563,0.1378937734021971,271.194420778145
62,2121.838694149104,0.022945246113153184,0.00012249494530838776,56.33581320899151,14528.015646492187,128.42768041808796,21571.29942082479,1.2170312126301064,28.945409782991973,0.1378977639774528,273.7999392912458
63,2112.057877381376,0.02467965789483717,0.00012311790099041445,59.80004056091718,14627.680945590515,128.47541077652713,21632.563298142224,1.2181469440046144,27.38120870061922,0.1379013628295277,274.74187890744685
64,2106.4936621108627,0.030601023390556148,0.00012371619375681488,53.50572819169366,14744.533948311153,128.54632515362297,21700.506345337282,1.2188190791014835,27.55526200531439,0.13790476901501916,275.1511399581068
65,2051.2836733455974,0.02624370335333892,0.00012424546801880924,59.50209573260463,14867.309168577805,128.540160616172,21768.9050506729,1.2185613032400415,27.793632710408435,0.13790817732475016,277.0739981906376
66,2026.1779289457827,0.021282672879853304,0.00012481561835335996,56.78271637966475,14959.459011296623,128.7166384280452,21853.966963958377,1.2193053807596197,28.673693499680034,0.13791132014192614,278.9132268052973
67,2020.4806088463913,0.015776690561288276,0.00012543276313603925,54.39778939749215,15024.216292055506,128.7001921205673,21916.205869440935,1.2180023138231206,29.43706353938513,0.13791400955833719,281.0328933508245
68,1994.0166890112237,0.015317379824637323,0.00012610234785774807,41.7854004739537,15067.457685176014,128.75327391754382,21966.04537102128,1.2187996998613493,30.16778685875061,0.14535175747927181,279.12771764107913
69,2014.3481680665816,0.021801629640347486,0.00012677028188021186,45.518479154475244,15144.946849377688,128.73921632041325,22013.67461433664,1.2159712415295818,29.70642916156018,0.1453538252414867,281.2535484454612
70,2001.8804716066422,0.026730311183876032,0.0001273627037481373,55.569736797189194,15230.874568445877,129.39909335576286,22049.624717584946,1.2209881581624047,29.42017695302692,0.14535590698358122,281.5413047032775
71,1992.9996084226286,0.02380517313469388,0.00012789987839476893,57.93966263945612,15322.030588756934,129.5892078791817,22095.204885080806,1.2193777924989702,27.830337564009263,0.1505475896206243,278.85929959311306
72,1975.7533423274535,0.033941371560391786,0.00012846267219980749,47.358996538448764,15411.075368008676,129.47964252782995,22132.568813669594,1.2173967703853814,29.93603838678459,0.1505492556210209,279.6280654274395
73,1924.828893403353,0.031030432264608332,0.0001289119241041354,71.14221518899723,15502.767977892716,129.64371516948626,22178.43607276419,1.217033105131773,29.0219190303808,0.1505507899486058,280.090096223662
74,1936.204151114421,0.03152075215630179,0.00012938732284928874,56.96027398009636,15617.724886316353,129.34586444894614,22222.786404544084,1.2195698820777752,31.69757985527483,0.1505518747535392,280.550787050759
75,1925.6745443723398,0.02839848258322264,0.00012985248745301772,67.04656016956409,15743.175525530634,129.32009619470338,22275.01919796679,1.2203436372963057,30.828469016722963,0.1505530225465915,281.6477783081892
76,1935.0487824126228,0.01875329040617668,0.00013034267846277658,55.491722437127294,15856.691604925396,129.48203149403255,22309.21898517771,1.2191094977402708,31.41773066164439,0.15055393464644198,283.881957998973
77,1898.4708636912642,0.020427218189538854,0.0001309336433525095,39.2312289814854,15953.926286823065,129.6276545770236,22352.067702491393,1.2173923252693009,27.748694525369096,0.15055454297551454,284.5306271429227
78,1895.0045707953436,0.025193223086530825,0.00013150091661204085,46.0397472251405,16056.866977505228,129.45049740476537,22399.00858027148,1.2174457493596846,28.20495410843655,0.15055493716184354,286.3430475933295
79,1847.95176085035,0.022987866702803506,0.00013200841842439038,50.08589435605808,16164.060849603624,129.1769742524171,22444.824610090876,1.2251199444954393,32.60866786945668,0.15584292813452538,283.60840646617726
80,1864.6412628535074,0.031029517391569783,0.00013259694229306233,59.84512270883789,16279.91560041327,129.2690523088121,22493.905831757504,1.2269781418748142,33.25656307499878,0.15584198683162026,283.38256891101935
81,1841.9655650261743,0.03708644336371825,0.0001330939067827997,8.109110662687328,16344.459330275935,129.0990432225198,22538.17141821704,1.2241266972230493,31.16289473064863,0.15584107391888433,283.4577457404971
82,1823.2169762408707,0.03952191446670794,0.00013355662500660873,127.35317125789288,16527.53854858905,129.40516710987328,22595.02360921102,1.2251151871601134,32.10259915798307,0.15583960338386021,280.8593755447473
83,1831.7808480447154,0.048264843043190786,0.0001339883313726125,96.81212037465866,16679.439074531896,129.8680087301998,22650.68678894467,1.2236925385117212,30.95524234963906,0.1492565106655533,281.9945741654467
84,1852.5309343617907,0.04981170365264409,0.00013432215586254263,111.14158918656744,16845.701689334383,129.97270691669715,22698.596721419533,1.2279511669674514,30.49491180058316,0.14925525879647486,280.81631738452126
85,1809.4310845237096,0.05821912661362494,0.00013463541340395384,114.23262505748295,17015.816955335296,130.55044371085603,22732.245195122,1.2294791605724589,29.27630169143899,0.14925381199055726,278.72430381390063
86,1767.0776419500926,0.0563098867102898,0.00013485526875057943,118.67754031842958,17189.255651434694,130.8769636797753,22769.258896680854,1.2293975190330686,28.991090369277817,0.14925222085685033,279.1320735763293
87,1817.0739498495368,0.05400116545408418,0.00013511709973777818,117.169892400148,17360.131025205803,131.28203643094497,22805.625746876274,1.2323808830327314,30.964768402914448,0.14925010039342135,277.1343499934487
